日期,开盘,收盘,涨跌额,涨跌幅,最低,最高,成交量(手),成交金额(万),换手率
2011-07-28,2973.64,2981.0,-19.05,-0.63%,2956.71,2984.38,48138984,6067860.0,-
2011-07-29,2981.02,2972.08,-8.92,-0.30%,2948.08,2995.97,46298256,5435823.5,-
2011-08-01,2969.11,2977.72,5.64,0.19%,2958.83,2991.05,33886948,4120312.25,-
2011-08-02,2958.85,2956.38,-21.34,-0.72%,2919.01,2958.85,38978356,4843529.5,-
2011-08-03,2930.19,2954.87,-1.51,-0.05%,2927.1,2969.13,38668364,4959398.5,-
2011-08-04,2962.91,2960.31,5.44,0.18%,2951.84,2983.01,32985718,4133565.75,-
2011-08-05,2881.74,2897.42,-62.89,-2.12%,2868.16,2916.41,49316852,6024001.5,-
2011-08-08,2864.51,2793.9,-103.52,-3.57%,2747.97,2888.77,71517768,8369479.0,-
2011-08-09,2720.95,2798.19,4.29,0.15%,2697.06,2812.77,69842680,7965328.0,-
2011-08-10,2845.35,2824.12,25.93,0.93%,2820.12,2858.55,58659312,6858054.0,-
2011-08-11,2779.72,2866.92,42.8,1.52%,2777.76,2867.31,58997688,6922395.0,-
2011-08-12,2881.55,2875.36,8.44,0.29%,2868.87,2894.22,57197404,6348764.5,-
2011-08-15,2883.17,2917.88,42.52,1.48%,2870.19,2917.88,59875476,6110222.5,-
2011-08-16,2920.83,2897.58,-20.3,-0.70%,2888.33,2932.14,50962684,5749663.0,-
2011-08-17,2893.85,2886.01,-11.57,-0.40%,2881.63,2910.83,39178180,4189185.25,-
2011-08-18,2887.1,2834.25,-51.76,-1.79%,2832.27,2890.0,40768884,4578442.5,-
2011-08-19,2789.35,2807.66,-26.59,-0.94%,2782.56,2814.1,43259648,4844296.0,-
2011-08-22,2809.33,2777.79,-29.88,-1.06%,2768.42,2829.69,34209684,4013654.0,-
2011-08-23,2788.7,2821.0,43.22,1.56%,2777.29,2821.0,32620514,3644199.25,-
2011-08-24,2834.58,2810.02,-10.99,-0.39%,2804.82,2845.47,35301564,4193978.0,-
2011-08-25,2818.7,2903.84,93.82,3.34%,2815.91,2904.44,72216848,7574596.0,-
2011-08-26,2889.38,2901.22,-2.62,-0.09%,2876.83,2907.4,45604100,5175943.0,-
2011-08-29,2875.78,2852.81,-48.41,-1.67%,2847.48,2875.78,44267848,4989265.5,-
2011-08-30,2875.14,2841.74,-11.07,-0.39%,2838.33,2901.73,43137872,4856579.0,-
2011-08-31,2843.99,2846.78,5.04,0.18%,2823.77,2855.3,32107898,3762454.5,-
2011-09-01,2852.39,2834.53,-12.24,-0.43%,2825.96,2869.25,30118702,3514373.0,-
2011-09-02,2828.84,2803.85,-30.68,-1.08%,2790.77,2836.62,29317114,3196059.75,-
2011-09-05,2780.83,2743.82,-60.04,-2.14%,2743.38,2780.83,32005660,3604031.0,-
2011-09-06,2727.75,2723.3,-20.51,-0.75%,2711.07,2745.36,29713982,3374680.5,-
2011-09-07,2738.79,2779.09,55.79,2.05%,2730.05,2779.21,33265380,3709666.0,-
2011-09-08,2788.83,2756.1,-22.98,-0.83%,2755.8,2789.11,26838736,3120944.25,-
2011-09-09,2770.15,2751.09,-5.01,-0.18%,2739.62,2796.35,27073502,3034813.0,-
2011-09-13,2712.44,2720.28,-30.81,-1.12%,2698.66,2726.19,26713764,3003434.0,-
2011-09-14,2729.26,2733.11,12.82,0.47%,2677.13,2736.91,30424780,3285841.75,-
2011-09-15,2734.55,2729.05,-4.06,-0.15%,2728.91,2754.19,31171924,3250711.0,-
2011-09-16,2744.22,2733.99,4.94,0.18%,2729.0,2755.89,27555932,2974391.25,-
2011-09-19,2718.32,2679.27,-54.72,-2.00%,2678.79,2718.32,29090942,2973141.5,-
2011-09-20,2675.04,2689.84,10.58,0.39%,2664.1,2702.28,25598682,2727434.75,-
2011-09-21,2691.7,2771.01,81.17,3.02%,2677.35,2778.35,56194172,5914648.5,-
2011-09-22,2745.15,2685.69,-85.32,-3.08%,2684.94,2754.92,47102660,4779333.0,-
2011-09-23,2644.29,2669.48,-16.21,-0.60%,2631.43,2681.23,42592224,4593433.5,-
2011-09-26,2645.25,2610.92,-58.56,-2.19%,2603.11,2679.56,39175124,4049502.25,-
2011-09-27,2634.93,2637.88,26.96,1.03%,2613.42,2652.56,35021976,3730131.0,-
2011-09-28,2654.83,2610.59,-27.29,-1.03%,2602.63,2660.1,34169552,3619591.75,-
2011-09-29,2593.56,2588.19,-22.4,-0.86%,2577.29,2615.14,37093592,3770858.25,-
2011-09-30,2595.58,2581.35,-6.83,-0.26%,2572.19,2607.57,32050822,3237667.75,-
2011-10-10,2588.35,2557.08,-24.27,-0.94%,2552.28,2595.32,28325122,2814990.25,-
2011-10-11,2625.16,2551.99,-5.09,-0.20%,2526.65,2635.69,45029848,4740989.5,-
2011-10-12,2537.4,2644.76,92.76,3.63%,2523.34,2647.01,65945680,6282283.0,-
2011-10-13,2636.86,2662.6,17.84,0.67%,2629.41,2672.91,60426200,5663104.0,-
2011-10-14,2655.36,2653.78,-8.82,-0.33%,2629.88,2665.44,38336948,3732670.75,-
2011-10-17,2658.95,2666.95,13.17,0.50%,2653.38,2687.1,36158316,3810161.75,-
2011-10-18,2646.84,2592.21,-74.74,-2.80%,2589.21,2651.73,39373448,3945330.25,-
2011-10-19,2599.92,2583.08,-9.13,-0.35%,2580.66,2617.41,31116166,3211496.75,-
2011-10-20,2566.6,2520.53,-62.55,-2.42%,2500.49,2570.1,39842464,3940959.75,-
2011-10-21,2522.26,2507.88,-12.66,-0.50%,2504.69,2538.12,29843502,2909070.75,-
2011-10-24,2517.06,2576.67,68.79,2.74%,2501.96,2581.12,46345800,4405673.0,-
2011-10-25,2572.71,2625.43,48.76,1.89%,2560.05,2633.97,57967376,5753346.0,-
2011-10-26,2613.27,2651.65,26.23,1.00%,2611.01,2679.66,73098240,6953436.0,-
2011-10-27,2658.43,2657.48,5.83,0.22%,2647.3,2672.84,48820392,4740322.0,-
2011-10-28,2694.54,2709.02,51.54,1.94%,2689.38,2729.14,71643104,7290842.5,-
2011-10-31,2704.53,2695.31,-13.71,-0.51%,2680.99,2709.32,50407112,5252250.0,-
2011-11-01,2672.51,2697.53,2.23,0.08%,2669.05,2726.09,55206652,5606760.5,-
2011-11-02,2658.55,2742.39,44.86,1.66%,2653.72,2742.94,64361584,6532747.5,-
2011-11-03,2752.63,2744.3,1.91,0.07%,2743.2,2781.04,84820760,9050255.0,-
2011-11-04,2770.57,2763.75,19.44,0.71%,2748.98,2781.99,61958216,6350087.0,-
2011-11-07,2750.99,2736.25,-27.5,-0.99%,2733.17,2769.3,45375056,4776193.5,-
2011-11-08,2745.06,2727.71,-8.54,-0.31%,2723.69,2756.09,47884252,4786491.5,-
2011-11-09,2739.15,2751.65,23.94,0.88%,2710.05,2755.81,46877964,4848423.0,-
2011-11-10,2720.84,2699.59,-52.07,-1.89%,2698.31,2729.57,51173704,5179395.0,-
2011-11-11,2705.24,2695.0,-4.59,-0.17%,2685.1,2713.91,36636696,3872422.0,-
2011-11-14,2717.54,2750.2,55.19,2.05%,2714.86,2751.88,46390944,5133349.0,-
2011-11-15,2746.77,2744.68,-5.52,-0.20%,2732.91,2754.0,41759864,4698074.0,-
2011-11-16,2745.86,2670.12,-74.56,-2.72%,2659.15,2746.29,55949240,5784420.0,-
2011-11-17,2671.95,2662.02,-8.1,-0.30%,2660.65,2687.83,35247652,3776263.75,-
2011-11-18,2643.67,2606.5,-55.52,-2.09%,2601.18,2646.21,42414716,4494947.5,-
2011-11-21,2608.56,2609.69,3.19,0.12%,2587.74,2613.26,27971896,3117540.75,-
2011-11-22,2592.23,2609.48,-0.21,-0.01%,2580.78,2611.15,29069080,3188673.5,-
2011-11-23,2613.29,2584.01,-25.46,-0.98%,2578.16,2617.09,28531412,3095856.25,-
2011-11-24,2565.69,2588.92,4.9,0.19%,2557.7,2604.24,30319600,3189472.75,-
2011-11-25,2585.14,2569.97,-18.94,-0.73%,2563.65,2598.39,23913766,2750935.75,-
2011-11-28,2578.34,2573.32,3.35,0.13%,2562.49,2589.35,25666936,2917954.0,-
2011-11-29,2595.09,2608.57,35.25,1.37%,2580.29,2609.19,30025880,3496242.75,-
2011-11-30,2600.1,2521.52,-87.05,-3.34%,2507.18,2601.9,42352644,4245420.5,-
2011-12-01,2596.15,2583.61,62.09,2.46%,2577.72,2630.66,63520252,6614681.0,-
2011-12-02,2570.56,2557.31,-26.3,-1.02%,2543.53,2575.69,32183704,3316842.0,-
2011-12-05,2561.2,2521.39,-35.93,-1.40%,2517.18,2561.2,32063388,3274992.75,-
2011-12-06,2515.04,2516.34,-5.04,-0.20%,2499.57,2525.67,26297582,2631094.0,-
2011-12-07,2517.34,2528.23,11.89,0.47%,2509.78,2534.53,23261840,2343373.0,-
2011-12-08,2525.04,2525.0,-3.23,-0.13%,2494.69,2549.1,27777744,2784368.5,-
2011-12-09,2506.62,2503.46,-21.54,-0.85%,2496.97,2525.16,24029058,2547724.25,-
2011-12-12,2497.92,2477.69,-25.77,-1.03%,2476.12,2502.05,21901248,2120044.25,-
2011-12-13,2467.02,2421.93,-55.76,-2.25%,2418.67,2472.66,35717536,3326915.5,-
2011-12-14,2415.94,2397.48,-24.45,-1.01%,2392.3,2433.55,25320110,2375360.75,-
2011-12-15,2382.44,2340.79,-56.69,-2.36%,2340.45,2384.47,36750836,3390040.25,-
2011-12-16,2339.98,2390.13,49.34,2.11%,2332.14,2390.38,36302340,3365205.75,-
2011-12-19,2370.42,2384.41,-5.72,-0.24%,2321.66,2387.89,37909752,3371137.0,-
2011-12-20,2376.71,2377.07,-7.34,-0.31%,2373.86,2412.57,32402328,2996766.0,-
2011-12-21,2397.27,2339.11,-37.96,-1.60%,2337.69,2404.77,31209526,3091784.0,-
2011-12-22,2325.27,2341.33,2.23,0.10%,2294.61,2358.47,36683856,3184545.5,-
2011-12-23,2337.38,2359.16,17.82,0.76%,2331.96,2382.71,33161904,2991029.75,-
2011-12-26,2345.55,2335.7,-23.46,-0.99%,2334.79,2369.82,28224088,2503305.25,-
2011-12-27,2332.83,2305.03,-30.67,-1.31%,2302.41,2346.38,29277314,2677702.0,-
2011-12-28,2295.87,2307.93,2.89,0.13%,2267.11,2309.65,32882020,2883927.5,-
2011-12-29,2297.29,2311.36,3.43,0.15%,2293.87,2323.49,30887700,2686822.5,-
2011-12-30,2318.67,2345.74,34.38,1.49%,2318.67,2349.03,35865244,3236265.0,-
2012-01-04,2361.5,2298.75,-46.99,-2.00%,2298.3,2365.99,34344564,3257255.0,-
2012-01-05,2290.78,2276.39,-22.37,-0.97%,2272.15,2316.66,43016480,3763527.25,-
2012-01-06,2274.35,2290.6,14.22,0.62%,2254.57,2291.89,35198992,3107936.25,-
2012-01-09,2291.18,2368.57,77.97,3.40%,2271.72,2368.89,54727344,5147812.5,-
2012-01-10,2365.77,2447.35,78.78,3.33%,2361.28,2449.96,81154992,7524915.5,-
2012-01-11,2444.76,2435.61,-11.74,-0.48%,2423.32,2453.15,58705676,5758722.0,-
2012-01-12,2426.82,2435.22,-0.39,-0.02%,2423.32,2464.38,47121276,4787740.5,-
2012-01-13,2438.41,2394.33,-40.88,-1.68%,2374.54,2445.79,45514000,4722834.0,-
2012-01-16,2376.95,2345.65,-48.68,-2.03%,2345.63,2394.5,30527144,3441038.5,-
2012-01-17,2347.57,2460.6,114.95,4.90%,2329.25,2462.43,64205648,6432413.5,-
2012-01-18,2464.92,2422.19,-38.41,-1.56%,2414.53,2485.5,63892356,6705884.0,-
2012-01-19,2423.86,2468.35,46.16,1.91%,2414.99,2480.21,55615724,5637765.5,-
2012-01-20,2476.73,2504.09,35.74,1.45%,2462.59,2510.34,54529780,5747447.5,-
2012-01-30,2508.88,2460.72,-43.37,-1.73%,2460.4,2508.88,43517148,4477088.5,-
2012-01-31,2462.34,2464.26,3.54,0.14%,2447.77,2472.84,30701502,3269413.25,-
2012-02-01,2458.23,2428.99,-35.27,-1.43%,2423.45,2481.66,35015372,3775232.0,-
2012-02-02,2437.47,2486.24,57.24,2.36%,2429.71,2486.24,42066984,4412638.5,-
2012-02-03,2478.34,2506.09,19.85,0.80%,2470.28,2514.65,49949240,5150754.5,-
2012-02-06,2511.17,2504.32,-1.77,-0.07%,2488.71,2520.76,45079904,4754152.0,-
2012-02-07,2489.03,2457.95,-46.37,-1.85%,2441.7,2489.03,39679164,4003427.5,-
2012-02-08,2456.42,2528.24,70.28,2.86%,2451.0,2534.16,56186456,6172130.5,-
2012-02-09,2525.59,2529.23,1.0,0.04%,2513.13,2546.02,59299752,6345620.5,-
2012-02-10,2521.68,2533.62,4.39,0.17%,2521.16,2560.03,61575876,6002948.0,-
2012-02-13,2504.41,2531.98,-1.64,-0.06%,2496.3,2553.45,51913972,5428262.0,-
2012-02-14,2528.97,2522.11,-9.87,-0.39%,2506.54,2533.26,40430100,4372368.0,-
2012-02-15,2515.83,2549.61,27.5,1.09%,2511.29,2562.07,58090368,6042239.5,-
2012-02-16,2544.64,2536.07,-13.53,-0.53%,2519.04,2559.34,54395432,5516563.5,-
2012-02-17,2551.81,2537.09,1.01,0.04%,2522.86,2558.34,38994716,4045800.25,-
2012-02-20,2571.91,2540.71,3.62,0.14%,2539.9,2574.75,56153328,5674891.5,-
2012-02-21,2544.83,2562.45,21.75,0.86%,2520.79,2562.91,47894808,4775822.5,-
2012-02-22,2564.31,2597.48,35.02,1.37%,2560.34,2598.86,76376656,7642181.0,-
2012-02-23,2595.78,2606.26,8.78,0.34%,2590.52,2614.54,70377120,7261208.5,-
2012-02-24,2607.34,2648.02,41.76,1.60%,2602.78,2648.02,85999712,8805862.0,-
2012-02-27,2658.12,2656.57,8.56,0.32%,2656.57,2693.84,101514032,10667021.0,-
2012-02-28,2652.34,2662.46,5.89,0.22%,2641.46,2671.83,77592536,7721305.5,-
2012-02-29,2655.86,2634.14,-28.32,-1.06%,2631.78,2666.65,59120204,6487522.0,-
2012-03-01,2622.74,2633.34,-0.8,-0.03%,2621.86,2647.78,42148440,4652408.0,-
2012-03-02,2637.96,2679.93,46.59,1.77%,2637.96,2679.93,64122036,6698159.5,-
2012-03-05,2687.74,2662.7,-17.24,-0.64%,2660.96,2694.61,71395456,7497326.0,-
2012-03-06,2654.8,2621.05,-41.65,-1.56%,2615.6,2657.96,62447152,6885255.5,-
2012-03-07,2596.48,2603.0,-18.05,-0.69%,2594.13,2628.58,56948732,6324329.5,-
2012-03-08,2612.4,2635.79,32.79,1.26%,2612.4,2645.95,57549416,6445885.0,-
2012-03-09,2644.1,2664.3,28.51,1.08%,2631.41,2664.41,55258920,6596344.0,-
2012-03-12,2663.24,2654.4,-9.9,-0.37%,2636.42,2666.43,62327216,7436770.5,-
2012-03-13,2653.68,2681.07,26.67,1.00%,2649.17,2681.33,58404468,6642976.5,-
2012-03-14,2694.48,2605.11,-75.97,-2.83%,2595.34,2705.75,108426536,11708041.0,-
2012-03-15,2602.66,2585.55,-19.56,-0.75%,2575.44,2618.25,72565960,7704277.0,-
2012-03-16,2591.8,2623.52,37.97,1.47%,2577.25,2624.32,58091260,6745182.0,-
2012-03-19,2617.66,2630.01,6.49,0.25%,2598.63,2631.04,57646624,6880393.5,-
2012-03-20,2622.66,2584.45,-45.57,-1.73%,2584.02,2622.66,58114064,6426381.5,-
2012-03-21,2597.38,2587.79,3.35,0.13%,2569.07,2613.27,58002544,6667492.0,-
2012-03-22,2586.94,2583.75,-4.05,-0.16%,2570.45,2599.24,44926776,5011550.5,-
2012-03-23,2575.33,2552.94,-30.81,-1.19%,2544.52,2578.82,43329256,4781244.5,-
2012-03-26,2551.43,2555.44,2.5,0.10%,2540.7,2562.93,31816210,3635613.25,-
2012-03-27,2565.55,2547.14,-8.3,-0.32%,2544.37,2571.9,35944604,4739445.5,-
2012-03-28,2538.46,2474.9,-72.24,-2.84%,2471.03,2540.42,50005792,5499364.0,-
2012-03-29,2463.69,2443.12,-31.78,-1.28%,2429.73,2476.48,46131304,4865159.5,-
2012-03-30,2447.94,2454.9,11.78,0.48%,2438.49,2461.98,37027084,3913973.25,-
2012-04-05,2449.21,2512.83,57.93,2.36%,2441.27,2517.39,54331688,5804969.0,-
2012-04-06,2509.45,2519.83,7.0,0.28%,2502.7,2525.53,42368576,4720779.5,-
2012-04-09,2510.53,2495.15,-24.68,-0.98%,2491.59,2518.38,35370984,3818075.25,-
2012-04-10,2490.28,2519.79,24.64,0.99%,2459.35,2519.81,41335904,4406483.5,-
2012-04-11,2494.52,2520.04,0.25,0.01%,2489.32,2541.13,42510312,4362798.5,-
2012-04-12,2522.83,2570.44,50.4,2.00%,2516.57,2570.84,56488408,5953695.0,-
2012-04-13,2575.05,2580.45,10.02,0.39%,2570.03,2593.79,53092644,6189297.5,-
2012-04-16,2564.23,2574.04,-6.41,-0.25%,2559.78,2586.2,40839700,4265075.5,-
2012-04-17,2572.36,2541.88,-32.16,-1.25%,2541.53,2578.76,37815468,3832841.75,-
2012-04-18,2550.91,2599.91,58.02,2.28%,2546.0,2602.11,58688408,5936100.5,-
2012-04-19,2598.33,2596.06,-3.85,-0.15%,2585.3,2606.86,46448108,5551293.0,-
2012-04-20,2591.51,2626.84,30.78,1.19%,2589.35,2627.38,61446380,6382991.0,-
2012-04-23,2624.75,2606.04,-20.8,-0.79%,2599.11,2632.09,58664940,6207395.0,-
2012-04-24,2594.8,2604.87,-1.17,-0.04%,2559.46,2640.29,71139560,7315051.5,-
2012-04-25,2598.23,2625.99,21.12,0.81%,2593.33,2631.44,62468056,6352946.0,-
2012-04-26,2632.72,2631.49,5.5,0.21%,2617.09,2643.77,58965668,6437748.5,-
2012-04-27,2630.55,2626.16,-5.33,-0.20%,2623.6,2637.92,48233584,5334552.0,-
2012-05-02,2660.67,2683.49,57.33,2.18%,2643.53,2697.95,80148656,9236609.0,-
2012-05-03,2679.52,2691.52,8.03,0.30%,2675.81,2693.88,59361092,7233733.5,-
2012-05-04,2689.62,2715.88,24.36,0.91%,2677.14,2716.03,63218084,7369955.0,-
2012-05-07,2699.45,2717.78,1.9,0.07%,2694.32,2717.78,68547312,8271567.5,-
2012-05-08,2717.41,2709.12,-8.66,-0.32%,2683.56,2717.82,63110840,7374450.0,-
2012-05-09,2685.19,2657.51,-51.6,-1.90%,2655.32,2685.19,58400280,6948258.0,-
2012-05-10,2657.87,2657.21,-0.3,-0.01%,2649.38,2667.68,46962576,5405695.0,-
2012-05-11,2652.31,2636.92,-20.3,-0.76%,2636.52,2666.57,41006144,4939290.0,-
2012-05-14,2653.81,2615.53,-21.38,-0.81%,2613.35,2656.28,52082484,6033129.5,-
2012-05-15,2597.64,2617.37,1.84,0.07%,2591.6,2618.18,45767272,5137476.0,-
2012-05-16,2610.16,2574.65,-42.73,-1.63%,2574.08,2612.62,43280276,4786354.0,-
2012-05-17,2577.96,2613.94,39.3,1.53%,2571.2,2619.59,43728388,4920391.0,-
2012-05-18,2595.55,2573.98,-39.97,-1.53%,2567.3,2603.19,43422128,4690751.0,-
2012-05-21,2572.37,2587.23,13.26,0.51%,2563.97,2604.22,38602088,4430040.5,-
2012-05-22,2598.17,2627.52,40.29,1.56%,2597.6,2627.6,42773528,4939241.5,-
2012-05-23,2621.79,2616.87,-10.66,-0.41%,2598.29,2635.78,43719532,5256340.5,-
2012-05-24,2613.09,2595.26,-21.61,-0.83%,2588.21,2630.41,42844064,5006444.0,-
2012-05-25,2595.26,2573.1,-22.16,-0.85%,2565.65,2602.17,39273004,4142008.25,-
2012-05-28,2562.6,2614.69,41.59,1.62%,2545.34,2614.85,56339276,5841234.5,-
2012-05-29,2615.15,2650.85,36.16,1.38%,2612.56,2658.25,72135640,7868150.5,-
2012-05-30,2646.37,2642.26,-8.6,-0.32%,2636.52,2655.16,51855436,5697627.5,-
2012-05-31,2623.16,2632.04,-10.22,-0.39%,2617.23,2645.59,44107468,4987504.0,-
2012-06-01,2633.6,2633.0,0.96,0.04%,2623.29,2653.86,44191056,5384340.5,-
2012-06-04,2598.73,2559.03,-73.97,-2.81%,2558.92,2608.32,52478500,6061557.0,-
2012-06-05,2565.19,2558.84,-0.18,-0.01%,2548.76,2573.89,37779908,4355330.5,-
2012-06-06,2564.23,2557.4,-1.44,-0.06%,2547.33,2573.74,33857696,4131691.0,-
2012-06-07,2579.43,2542.18,-15.22,-0.60%,2536.26,2584.04,34841184,4205300.0,-
2012-06-08,2558.84,2524.33,-17.86,-0.70%,2520.41,2559.13,43856424,4763801.0,-
2012-06-11,2529.6,2558.26,33.94,1.34%,2523.77,2565.43,40098260,4344966.0,-
2012-06-12,2543.76,2540.18,-18.09,-0.71%,2529.95,2553.92,37936676,4025991.25,-
2012-06-13,2546.79,2580.64,40.46,1.59%,2539.63,2581.11,45014568,5129127.0,-
2012-06-14,2573.33,2560.42,-20.22,-0.78%,2558.56,2584.71,40247932,4633182.0,-
2012-06-15,2565.19,2568.05,7.63,0.30%,2538.57,2580.17,42786080,4886830.5,-
2012-06-18,2576.63,2581.21,13.16,0.51%,2572.99,2593.22,35693628,4085245.25,-
2012-06-19,2577.36,2558.62,-22.59,-0.88%,2556.1,2577.36,32700554,3702004.0,-
2012-06-20,2563.64,2552.61,-6.01,-0.23%,2549.44,2570.66,29850640,3357367.0,-
2012-06-21,2547.05,2512.19,-40.43,-1.58%,2502.42,2547.05,35396732,3860795.75,-
2012-06-25,2501.16,2456.52,-55.67,-2.22%,2455.01,2501.16,40106736,4250351.0,-
2012-06-26,2442.56,2454.92,-1.6,-0.07%,2434.64,2465.12,31734008,3389651.25,-
2012-06-27,2452.67,2447.2,-7.72,-0.31%,2444.34,2470.76,30007552,3143759.75,-
2012-06-28,2451.66,2425.73,-21.47,-0.88%,2425.24,2459.19,30543114,3441879.5,-
2012-06-29,2418.86,2461.61,35.88,1.48%,2417.49,2462.81,37994940,4097654.0,-
2012-07-02,2473.54,2465.24,3.63,0.15%,2452.99,2473.97,40510076,4565147.5,-
2012-07-03,2464.85,2468.72,3.48,0.14%,2457.45,2490.55,38693352,4500465.5,-
2012-07-04,2474.53,2464.92,-3.8,-0.15%,2456.0,2481.34,34452144,3783766.0,-
2012-07-05,2450.3,2430.37,-34.55,-1.40%,2420.0,2450.3,34726144,3594620.5,-
2012-07-06,2435.06,2472.61,42.24,1.74%,2420.36,2477.23,49610604,5660178.0,-
2012-07-09,2455.89,2416.04,-56.58,-2.29%,2414.95,2470.21,49223300,5460173.0,-
2012-07-10,2411.0,2406.71,-9.33,-0.39%,2402.37,2426.53,35549984,3853902.75,-
2012-07-11,2402.18,2425.57,18.87,0.78%,2402.15,2427.79,37624312,3985189.25,-
2012-07-12,2420.04,2449.18,23.61,0.97%,2404.58,2460.56,56717692,6513753.5,-
2012-07-13,2441.01,2450.63,1.45,0.06%,2438.98,2467.99,36725256,4201358.0,-
2012-07-16,2452.59,2399.73,-50.9,-2.08%,2399.61,2452.59,42771872,4584488.0,-
2012-07-17,2391.9,2414.2,14.47,0.60%,2391.28,2421.93,33424330,3828544.25,-
2012-07-18,2412.06,2414.33,0.13,0.01%,2373.65,2420.78,41751788,4432549.0,-
2012-07-19,2407.44,2424.32,9.99,0.41%,2401.29,2444.06,46949052,4770404.0,-
2012-07-20,2415.71,2398.46,-25.87,-1.07%,2392.18,2423.8,37619752,3668362.5,-
2012-07-23,2379.89,2365.43,-33.02,-1.38%,2357.51,2379.89,32390370,3317893.0,-
2012-07-24,2353.22,2375.99,10.56,0.45%,2352.8,2392.35,30310080,3114910.5,-
2012-07-25,2368.38,2360.08,-15.91,-0.67%,2357.47,2381.04,24896502,2573060.0,-
2012-07-26,2360.13,2347.49,-12.6,-0.53%,2344.7,2374.87,31314094,3132639.5,-
2012-07-27,2353.94,2349.11,1.62,0.07%,2341.29,2364.98,31090524,3304818.25,-
2012-07-30,2350.78,2335.79,-13.32,-0.57%,2334.0,2367.03,30484852,2990797.25,-
2012-07-31,2336.88,2332.92,-2.87,-0.12%,2329.5,2350.07,32099722,3119633.25,-
2012-08-01,2332.13,2358.65,25.73,1.10%,2331.95,2371.12,31420848,3127776.5,-
2012-08-02,2354.07,2334.88,-23.77,-1.01%,2325.61,2358.56,31516160,2975116.75,-
2012-08-03,2340.25,2353.74,18.86,0.81%,2329.93,2354.16,29769784,3110694.75,-
2012-08-06,2350.12,2385.61,31.87,1.35%,2348.12,2388.36,41820664,4368668.5,-
2012-08-07,2383.26,2388.87,3.26,0.14%,2379.45,2390.78,38285488,4040371.0,-
2012-08-08,2390.96,2389.79,0.92,0.04%,2382.82,2405.18,37810448,4134086.25,-
2012-08-09,2388.43,2411.7,21.9,0.92%,2378.85,2412.14,35658952,4325610.0,-
2012-08-10,2409.94,2399.75,-11.95,-0.50%,2395.91,2413.42,34702992,4069922.5,-
2012-08-13,2394.5,2351.93,-47.82,-1.99%,2350.81,2394.5,44783544,4624967.5,-
2012-08-14,2352.66,2357.02,5.08,0.22%,2324.91,2357.85,39850064,4240469.0,-
2012-08-15,2350.02,2331.61,-25.4,-1.08%,2330.15,2350.02,30580176,3033255.5,-
2012-08-16,2327.91,2319.67,-11.94,-0.51%,2317.06,2335.4,25902904,2707600.5,-
2012-08-17,2318.43,2313.48,-6.19,-0.27%,2295.16,2322.89,26065718,2862996.75,-
2012-08-20,2294.9,2301.79,-11.69,-0.51%,2279.95,2307.41,27402032,2717481.75,-
2012-08-21,2301.93,2313.7,11.92,0.52%,2296.55,2327.38,34895100,3475787.0,-
2012-08-22,2315.14,2295.59,-18.12,-0.78%,2285.75,2317.37,31708410,3154752.0,-
2012-08-23,2298.18,2302.2,6.61,0.29%,2285.37,2311.65,31335342,3378960.5,-
2012-08-24,2295.68,2275.68,-26.52,-1.15%,2274.57,2299.3,31869592,3298633.75,-
2012-08-27,2268.49,2228.2,-47.47,-2.09%,2228.15,2268.49,37386192,3538415.5,-
2012-08-28,2226.9,2238.41,10.21,0.46%,2222.0,2250.6,33773616,3033107.75,-
2012-08-29,2230.2,2214.81,-23.6,-1.05%,2214.43,2240.11,29010648,2739618.5,-
2012-08-30,2204.51,2211.37,-3.44,-0.16%,2188.72,2223.2,35491312,3386720.75,-
2012-08-31,2205.57,2204.87,-6.5,-0.29%,2203.12,2218.87,25964986,2334089.0,-
2012-09-03,2201.12,2228.37,23.5,1.07%,2197.71,2236.56,38548592,3529917.75,-
2012-09-04,2231.72,2204.41,-23.96,-1.08%,2199.51,2234.88,34852688,3322020.5,-
2012-09-05,2199.74,2199.88,-4.53,-0.21%,2186.96,2209.54,34751824,3044516.75,-
2012-09-06,2204.44,2217.82,17.95,0.82%,2199.86,2218.68,31695884,2687331.5,-
2012-09-07,2233.91,2317.18,99.36,4.48%,2233.91,2341.52,94529760,8430225.0,-
2012-09-10,2320.56,2326.67,9.49,0.41%,2313.57,2334.5,65330556,6325204.0,-
2012-09-11,2316.53,2311.89,-14.78,-0.64%,2294.82,2316.53,46260720,4338977.0,-
2012-09-12,2325.93,2320.07,8.18,0.35%,2298.3,2337.2,49622516,4648517.5,-
2012-09-13,2316.68,2298.46,-21.61,-0.93%,2298.37,2325.53,42049848,3802400.0,-
2012-09-14,2324.01,2315.54,17.08,0.74%,2298.83,2332.42,61571816,5543861.5,-
2012-09-17,2312.05,2258.71,-56.84,-2.45%,2258.18,2314.99,48984736,4375317.0,-
2012-09-18,2249.43,2235.24,-23.47,-1.04%,2228.04,2253.14,33228696,3017149.75,-
2012-09-19,2237.22,2246.24,11.0,0.49%,2229.49,2249.24,34349708,3260701.0,-
2012-09-20,2236.19,2195.95,-50.28,-2.24%,2194.22,2236.19,42545780,3838585.75,-
2012-09-21,2190.33,2199.06,3.11,0.14%,2186.53,2217.47,38120592,3404336.75,-
2012-09-24,2183.97,2215.52,16.45,0.75%,2172.88,2225.8,37501684,3360876.25,-
